Encoded_file,bpp,psnr,ssim,sqnr,mape_phase,enc_time,dec_time,enc1_m,enc1_s,enc2_m,enc2_s,enc3_m,enc3_s,enc4_m,enc4_s,enc5_m,enc5_s,dec1_m,dec1_s,dec2_m,dec2_s,dec3_m,dec3_s,dec4_m,dec4_s,dec5_m,dec5_s
11.npy,1.25506591796875,28.63094597383341,0.9478288888931274,11.440947532653809,0.7214133739471436,0.0892794132232666,0.15272855758666992,0.00046749114990234374,3.388511002195878e-05,0.000533151626586914,0.00010852717347211616,0.0009163379669189453,7.885891921988287e-05,0.0016315221786499024,6.912950298501132e-05,0.004081821441650391,6.323903488316227e-05,0.0006911993026733398,3.373188152541289e-05,0.000812077522277832,2.691395181780212e-05,0.0015524864196777345,3.2368287939399136e-05,0.0028957128524780273,3.6777292676274116e-05,0.007478904724121094,8.192584162160781e-06
110.npy,2.07818603515625,27.789167838701104,0.9775262475013733,18.021604537963867,0.3445790708065033,0.12547039985656738,0.23975229263305664,0.0006158590316772461,4.623051829317099e-05,0.0006798505783081055,8.183234538089818e-05,0.001276397705078125,9.988021020132004e-05,0.002416825294494629,0.0001247458523372426,0.005939269065856933,6.679512122059258e-05,0.0010994434356689452,5.2627357339828584e-06,0.0012247085571289063,3.504376812929349e-05,0.0023690223693847655,4.179705495550508e-05,0.004518914222717285,5.457078375040128e-05,0.01213212013244629,0.0001197793586048566
111.npy,1.91607666015625,28.00900867903174,0.9768096208572388,17.20465850830078,0.38089025020599365,0.11865663528442383,0.22703003883361816,0.0006138086318969727,2.537769511165515e-05,0.0006068944931030273,7.730977477731817e-06,0.0011476516723632813,3.7891036010585654e-05,0.0022485733032226564,9.546053633166124e-05,0.0056790590286254885,0.00034123627879199245,0.0010895729064941406,9.732034962220303e-06,0.0011328458786010742,3.210414839660666e-05,0.0022352457046508787,3.876279179658889e-05,0.004398751258850098,3.164040917445549e-05,0.01130821704864502,7.197520471514782e-05
112.npy,1.54144287109375,28.43574766653547,0.9638147950172424,14.531050682067871,0.5027315616607666,0.10650467872619629,0.18711137771606445,0.0005378961563110351,3.0662047515033065e-05,0.0006088972091674805,0.00010137598635591117,0.001096630096435547,8.96363304515693e-05,0.001989889144897461,0.00012026353063998098,0.0049800872802734375,0.00011853144571265303,0.0008459091186523438,5.012463579566154e-06,0.0009936094284057617,3.323237713209872e-05,0.0018767356872558595,3.511723573862249e-05,0.003549051284790039,3.426561905007046e-05,0.009288883209228516,2.7819515120265046e-05
113.npy,2.08343505859375,28.264364893411372,0.977323055267334,18.788450241088867,0.3633204400539398,0.12148594856262207,0.23872113227844238,0.0005863428115844727,5.110295770717388e-05,0.0006665706634521485,0.0001099918113652134,0.0012141942977905273,8.445458153873663e-05,0.0023061275482177735,9.631409477928716e-05,0.005759549140930176,6.417987689321857e-05,0.0010335683822631837,4.4863889916528095e-06,0.0012089967727661132,2.3001017700207042e-05,0.0023926734924316407,5.80649054012862e-05,0.004545903205871582,6.520444768791164e-05,0.012070226669311523,9.320915118672169e-05
114.npy,1.1314697265625,29.44001687704802,0.9390497207641602,10.370484352111816,0.8016782999038696,0.0768735408782959,0.13774847984313965,0.0003875732421875,3.1802607705081974e-05,0.0004250526428222656,2.6855881915382146e-05,0.0007855176925659179,7.207138108730948e-05,0.0014101743698120117,0.00010837891039139622,0.0035295963287353517,5.037935207767035e-05,0.0006821870803833008,2.6123115827595315e-05,0.0007163047790527344,2.0528158103431213e-05,0.0013791322708129883,1.9945605867212807e-05,0.002586221694946289,3.568469103653279e-05,0.006719565391540528,1.7882807993568326e-05
115.npy,1.80609130859375,28.368641747074403,0.9617975950241089,15.88396167755127,0.4958823621273041,0.10994315147399902,0.2116239070892334,0.0005773067474365235,5.1632151199831345e-05,0.0006182909011840821,0.00010772109447893288,0.0011027336120605468,0.00010206725825128667,0.0020162582397460936,3.052573542053818e-05,0.005165600776672363,3.537885093062483e-05,0.0009769201278686523,8.607703196214436e-06,0.0011092185974121093,3.343410645311635e-05,0.002134084701538086,3.8632639123018444e-05,0.003992915153503418,3.032629032050785e-05,0.010589671134948731,7.832694789203264e-05
116.npy,1.732177734375,28.12112630897922,0.9543822407722473,14.950098037719727,0.5024783611297607,0.11063313484191895,0.20661330223083496,0.0006015300750732422,4.845519628854993e-05,0.0006613254547119141,0.00013051390163899528,0.0011389732360839843,0.00013613244899188725,0.002083420753479004,0.00011248624188300843,0.005083322525024414,7.921117774599305e-05,0.0010745525360107422,0.0002317662335212455,0.0010199308395385741,3.162125220538957e-05,0.0020431756973266603,0.00020336434111766627,0.003940176963806152,3.653457256840619e-05,0.01023554801940918,5.513153198116335e-05
117.npy,1.3983154296875,28.493109689221832,0.9433441758155823,12.90295696258545,0.5751132369041443,0.09726095199584961,0.17089414596557617,0.0005110502243041992,4.823924354136769e-05,0.000535130500793457,6.835034872417716e-05,0.0009972333908081054,0.00010322203177191826,0.0018268108367919921,7.085508158277095e-05,0.004523015022277832,5.283513329320428e-05,0.0008579730987548828,4.399065073055123e-06,0.0008687496185302735,3.318625616136338e-05,0.001690220832824707,3.168905814361202e-05,0.003282332420349121,3.749869513664812e-05,0.008372044563293457,2.7107353667180248e-05
118.npy,1.5791015625,28.345206146862864,0.9783057570457458,14.746423721313477,0.5178987979888916,0.10565614700317383,0.19050836563110352,0.000548243522644043,4.6190638601087595e-05,0.000635838508605957,0.00011673356625329438,0.0010770797729492188,9.827220507232706e-05,0.0019344568252563476,2.498828037173412e-05,0.004965686798095703,7.092263084030932e-05,0.0008679628372192383,1.3546393133871594e-05,0.0009993314743041992,3.388669525436049e-05,0.0019178152084350585,4.7333918483368953e-05,0.0036122798919677734,5.401230703699075e-05,0.009467792510986329,9.410063279380566e-05
119.npy,2.13653564453125,27.28925876160681,0.9788735508918762,17.757186889648438,0.38764289021492004,0.12116813659667969,0.2438488006591797,0.0006594657897949219,4.4955781417532276e-05,0.0006386756896972657,6.32913811519347e-05,0.0011577129364013672,3.819429918900828e-05,0.0023290395736694338,9.96168089639614e-05,0.005728816986083985,8.471963253569437e-05,0.001143670082092285,9.03316994971872e-06,0.0012476921081542968,3.1828264166193885e-05,0.002372121810913086,4.5878846971315514e-05,0.004692482948303223,4.360714917974803e-05,0.01223292350769043,9.667179268544714e-05
12.npy,1.475830078125,28.441636318127365,0.9737905859947205,13.537293434143066,0.5773704051971436,0.10306954383850098,0.1783750057220459,0.000619053840637207,0.0002515626104051578,0.0006108283996582031,0.00012163278467892015,0.0010215520858764648,3.8643827372689785e-05,0.0019196033477783202,0.00010296758263073355,0.004711461067199707,5.333760395424515e-05,0.0008402585983276368,6.156602970029446e-06,0.0009224653244018554,2.8549059404847426e-05,0.0017930030822753905,3.594862021671914e-05,0.0033830642700195313,3.8059432197540475e-05,0.008827400207519532,3.852829484628058e-05
120.npy,1.82244873046875,27.976285713328256,0.9670047760009766,16.29759979248047,0.4069649577140808,0.11569523811340332,0.21424365043640137,0.0005823850631713867,2.7076216688559016e-05,0.0006155967712402344,3.62160882315344e-05,0.001173996925354004,9.896200367135816e-05,0.002190971374511719,8.084001633611598e-05,0.005479073524475098,5.835203519776679e-05,0.0010173320770263672,7.607757165162064e-06,0.001087522506713867,3.831724076042747e-05,0.0020897626876831056,3.529069359568084e-05,0.004133391380310059,3.198775099909416e-05,0.010680770874023438,2.5204170624597595e-05
121.npy,1.5235595703125,28.49856284490035,0.9441949129104614,13.140321731567383,0.6380845308303833,0.09648799896240234,0.18141508102416992,0.0005065202713012695,4.4990950413617e-05,0.0005347728729248047,5.926071120021939e-05,0.0009742259979248046,9.47618809618712e-05,0.001782989501953125,4.72509534826175e-05,0.004482913017272949,8.556683369594348e-05,0.0008857250213623047,2.1938137086149526e-05,0.0009443044662475586,3.46027505166605e-05,0.0017835855484008788,4.2292586479777124e-05,0.0034650564193725586,4.0408854520794595e-05,0.008960843086242676,5.654153279674525e-05
122.npy,1.8001708984375,28.06834372208232,0.9576877355575562,15.303500175476074,0.5086192488670349,0.11129474639892578,0.2107527256011963,0.0006237983703613281,2.5526202527098003e-05,0.0005677461624145508,2.4577717794462183e-05,0.0010898828506469727,6.614799196722605e-05,0.0021271705627441406,0.0001150497987732869,0.005228757858276367,6.986803476203986e-05,0.0010704517364501954,9.259821573596388e-05,0.001046299934387207,4.0253395701257896e-05,0.002045726776123047,3.0918799374656825e-05,0.004014658927917481,2.737125244368379e-05,0.01050119400024414,8.362728699111828e-05
123.npy,1.3125,29.191889653102834,0.9357069730758667,11.609090805053711,0.7123629450798035,0.08613467216491699,0.15598607063293457,0.0005033254623413086,5.792830168624716e-05,0.0004479646682739258,5.663888645901681e-05,0.0008348464965820312,0.00010154096976674962,0.001610112190246582,6.690877073750144e-05,0.003898215293884277,2.929659909438809e-05,0.0008293390274047852,2.685253746388504e-06,0.00075531005859375,2.0695227076518007e-05,0.001481771469116211,3.397042264937302e-05,0.0030256986618041994,3.846099616667212e-05,0.007633280754089355,2.6011029912002138e-05
124.npy,1.42193603515625,28.601808089611783,0.9571531414985657,12.574111938476562,0.6626253128051758,0.09464049339294434,0.17072844505310059,0.000510096549987793,4.5000046270555546e-05,0.0005027294158935547,3.48634817806522e-05,0.0009310007095336914,3.19301942980524e-05,0.0018211603164672852,0.00011439343550228276,0.0043893098831176754,5.4772843081000266e-05,0.0008609771728515625,2.4186457335533723e-05,0.0008622646331787109,3.6957371535432837e-05,0.001666092872619629,3.745136990304044e-05,0.003306746482849121,5.111343479392224e-05,0.008375263214111328,4.650778367302515e-05
125.npy,2.66461181640625,27.415075704386883,0.9886026382446289,22.063804626464844,0.21649062633514404,0.13629460334777832,0.2945125102996826,0.0006951332092285156,4.13752346800912e-05,0.0007093191146850586,4.759654780026139e-05,0.0013266324996948243,2.587562232124812e-05,0.002601003646850586,0.0001051727671155914,0.006596016883850098,7.261613495928153e-05,0.0012637138366699218,1.4815446376193952e-05,0.0015250444412231445,3.0446388613191153e-05,0.0028801441192626955,4.545446302580836e-05,0.005530714988708496,8.185790387107872e-05,0.015113401412963866,0.00023177598983291836
126.npy,2.496337890625,27.423372804506943,0.9859268069267273,20.70013427734375,0.2680465877056122,0.13480114936828613,0.28899359703063965,0.0007218122482299805,3.583903925539524e-05,0.000739598274230957,0.00012110013783689701,0.001298069953918457,2.920121518878836e-05,0.0025461673736572265,9.281646001923764e-05,0.006426620483398438,7.512438905236451e-05,0.0013164758682250976,1.8555660191916507e-05,0.0014471292495727539,4.378978295905237e-05,0.0028427600860595702,4.270012187842395e-05,0.005431556701660156,7.266685399005185e-05,0.014767622947692871,0.0001515061228058569
127.npy,1.333251953125,28.574706904343138,0.9437530040740967,12.050365447998047,0.6547687649726868,0.09130191802978516,0.16239380836486816,0.00045528411865234373,4.540246010943535e-05,0.000499105453491211,5.268060150957314e-05,0.0009116411209106445,4.146277318000684e-05,0.0017335891723632812,0.00011207903984900785,0.004205489158630371,7.364166381135224e-05,0.000790095329284668,2.184529665461087e-05,0.0008246660232543946,2.0752950711850483e-05,0.0016208410263061524,3.371226062508137e-05,0.003100156784057617,3.307132978301651e-05,0.007984542846679687,3.061858983755647e-05
128.npy,1.582275390625,28.3498749314491,0.9435765147209167,13.859271049499512,0.5744841694831848,0.10171985626220703,0.1882481575012207,0.0005177497863769531,3.115998573969854e-05,0.0005434274673461914,4.013499723966595e-05,0.001001286506652832,5.481782374793338e-05,0.0019367694854736327,8.289777995929114e-05,0.004768919944763183,6.139748749725087e-05,0.0009096145629882812,4.263361539317534e-06,0.000954294204711914,2.7741966231271464e-05,0.0018617868423461913,3.5957039337197604e-05,0.0035884857177734377,3.7666634505589917e-05,0.009345412254333496,4.164951484546308e-05
129.npy,1.12261962890625,29.005172862512097,0.9386841654777527,9.73730754852295,0.9042552709579468,0.07603192329406738,0.13805294036865234,0.0004275798797607422,2.0189478985447753e-05,0.0004408836364746094,6.951386324204784e-05,0.0007942914962768555,8.987211978662167e-05,0.0013566970825195312,6.518942968385173e-05,0.003403902053833008,2.0125974116011024e-05,0.0006814956665039063,7.682259511240512e-06,0.0007180213928222656,3.506426509038065e-05,0.0015142202377319337,0.00038871818731142817,0.0025589466094970703,4.1939989904968305e-05,0.006631922721862793,4.0129756567021734e-05
13.npy,1.04888916015625,29.48740190590741,0.9202386140823364,9.504703521728516,0.8612122535705566,0.07180905342102051,0.12897443771362305,0.0003792285919189453,5.491988400641095e-05,0.0004300355911254883,0.00010491712717811218,0.0007368087768554688,6.532018169637823e-05,0.001314997673034668,0.00013171077222898407,0.0031916618347167967,7.515139686391522e-05,0.0006851434707641601,0.00012902626912739173,0.0007133960723876953,2.8689156383557206e-05,0.0013209819793701173,3.374868675149842e-05,0.0023552417755126954,3.960895436149866e-05,0.0061979532241821286,2.9072885104794747e-05
130.npy,1.7274169921875,28.352055531731008,0.9754109382629395,15.914067268371582,0.44807833433151245,0.11254620552062988,0.20525336265563965,0.0005987644195556641,5.4517336780702216e-05,0.0007421016693115234,0.00016037825037148188,0.0011545896530151367,0.00013808853590518606,0.0020617246627807617,2.347503036545283e-05,0.005236196517944336,2.595475068619773e-05,0.0009546279907226562,9.320916338368185e-06,0.0010673284530639648,3.3776609564229174e-05,0.0020513057708740233,4.0511912095873864e-05,0.0038738012313842773,5.072754626796896e-05,0.010271668434143066,6.917313553902954e-05
131.npy,1.42828369140625,28.76824050149797,0.9432628750801086,12.445611000061035,0.6890639066696167,0.09085249900817871,0.17118310928344727,0.0004955291748046875,3.248013676656074e-05,0.00047779083251953125,5.722910100526409e-05,0.0008911848068237305,9.865779528685361e-05,0.0017269134521484375,0.0001053955102673774,0.004201221466064453,6.724687210334404e-05,0.0008834362030029297,7.1685929154140755e-06,0.0008232593536376953,2.1212019383703474e-05,0.0016459941864013672,3.2832549726446906e-05,0.0033242225646972655,3.6275651240066676e-05,0.008426213264465332,8.676113679839724e-05
132.npy,1.66937255859375,28.34810151538207,0.9757135510444641,15.884005546569824,0.43543195724487305,0.1113593578338623,0.20240402221679688,0.0005655765533447265,4.7986949910179986e-05,0.0006931066513061523,0.00010712417384315706,0.001210165023803711,0.00013240243874182412,0.0020279884338378906,1.7651349734789713e-05,0.005206298828125,6.878198740375691e-05,0.0009026050567626954,9.419072906671584e-06,0.0010344743728637694,3.433417109712868e-05,0.002052164077758789,3.645781036978261e-05,0.0038895368576049804,0.000271397167661117,0.01006166934967041,9.200344369524173e-05
133.npy,1.3973388671875,28.759786982564847,0.9565984606742859,12.243824005126953,0.660959780216217,0.09413480758666992,0.16959691047668457,0.0005889892578125,3.57899880277987e-05,0.0005368947982788086,0.00012828795967623397,0.0009427785873413086,0.00013781295291578959,0.0017908096313476562,3.2373134537760825e-05,0.004214668273925781,8.035521083895965e-05,0.0009257078170776367,5.1567353797993744e-06,0.0008040189743041993,2.535456883906407e-05,0.0016233444213867188,3.657978181404168e-05,0.0033769130706787108,4.6958147649920244e-05,0.008232760429382324,5.623081338450354e-05
134.npy,2.65985107421875,27.563617175292787,0.990279495716095,22.41520881652832,0.20665626227855682,0.13739013671875,0.29065752029418945,0.0007107019424438477,3.076402611123269e-05,0.0006998300552368164,9.855688843685019e-06,0.0013400077819824218,3.237267800510417e-05,0.0025985002517700194,0.00011267266779120061,0.006655645370483398,7.949969474409834e-05,0.0012720346450805664,5.425319411824064e-06,0.0014640092849731445,3.189916743738412e-05,0.0029096603393554688,5.159479411710767e-05,0.005488991737365723,7.15773911333957e-05,0.014857316017150879,0.00023167057268850692
135.npy,1.45068359375,28.494055365611093,0.9584344029426575,13.683156967163086,0.5468452572822571,0.09851837158203125,0.17690730094909668,0.0004601001739501953,4.204581774923541e-05,0.0005457639694213867,6.826773279864818e-05,0.0010309457778930665,0.00011237006563756652,0.0018698692321777344,0.00013152184526696767,0.00460970401763916,5.4350468456369175e-05,0.0008070230484008789,4.264228096547355e-06,0.0009299993515014648,3.460537880530429e-05,0.0017794370651245117,3.047699203865254e-05,0.003343057632446289,4.041905889169628e-05,0.008768033981323243,3.422445346983726e-05
136.npy,1.33001708984375,28.658044405956844,0.9603602886199951,11.952580451965332,0.6913447380065918,0.09401154518127441,0.1614542007446289,0.0005675792694091797,0.00023391730748042986,0.0005977392196655273,0.00013945255141746448,0.0009602785110473632,0.0001138518016763006,0.0016654729843139648,3.870779049736491e-05,0.004279518127441406,9.544144381090985e-05,0.0007653474807739258,3.945737445875828e-06,0.0008532524108886719,3.20661555231743e-05,0.001627349853515625,3.504269754723215e-05,0.003027987480163574,4.1880183047827146e-05,0.007907676696777343,3.3524873939552914e-05
137.npy,1.79400634765625,28.493366995738207,0.9576075673103333,15.031591415405273,0.6077456474304199,0.10566115379333496,0.20925521850585938,0.0006170034408569336,4.0522525372824125e-05,0.0005923032760620118,0.00011830257100731216,0.0010451793670654297,0.00011952519520841525,0.0019870996475219727,9.678133753985617e-05,0.004899024963378906,8.77563701010564e-05,0.0011541604995727538,0.000308697088974306,0.001025223731994629,3.5585033218842796e-05,0.001981496810913086,3.4025597432254574e-05,0.0039790630340576175,7.044138954917186e-05,0.01044459342956543,0.00015932680064248116
138.npy,1.5540771484375,28.74645193739333,0.9728761315345764,14.276287078857422,0.5506259202957153,0.10373759269714355,0.18603777885437012,0.0005655288696289062,4.269423746373193e-05,0.000582742691040039,8.956912276691505e-05,0.0010311126708984375,0.00010489072496717803,0.0019468069076538086,3.34993375654059e-05,0.00482332706451416,9.162573648176757e-05,0.0009169340133666992,6.268595299131056e-06,0.0009627819061279296,3.2784383896162326e-05,0.0018380641937255859,3.3857990222437445e-05,0.0035666704177856447,3.274400351672009e-05,0.009180974960327149,4.2061632471924594e-05
139.npy,1.55950927734375,28.48955434505438,0.9497964382171631,13.9010009765625,0.5680760145187378,0.10187888145446777,0.18543291091918945,0.0005203485488891602,5.2366647708456456e-05,0.0006096601486206054,0.00012891169107028273,0.001067972183227539,0.00014088808072906797,0.0018950462341308593,6.097227821438575e-05,0.004696512222290039,4.255944603789657e-05,0.0008807897567749024,6.8522428746517754e-06,0.0009428262710571289,3.624546637623279e-05,0.0018397808074951173,3.275652632433938e-05,0.0035131692886352537,3.952201293743222e-05,0.009221243858337402,7.025520769953323e-05
14.npy,1.93463134765625,28.091279755116176,0.9767452478408813,17.027816772460938,0.4133477807044983,0.11876106262207031,0.22398710250854492,0.0006545543670654297,3.44562609704476e-05,0.0006990909576416015,0.00012523253546674822,0.001175260543823242,0.00010997002105265936,0.0022361040115356444,5.2785081909158835e-05,0.005547761917114258,7.42835162055595e-05,0.001075887680053711,5.040960421143536e-06,0.0011408567428588868,3.703454106955546e-05,0.002180194854736328,3.1953818248874924e-05,0.004329156875610351,3.6401418854816214e-05,0.01117258071899414,8.05387559001269e-05
140.npy,1.43182373046875,28.48872460028238,0.9343878030776978,12.385637283325195,0.6498481631278992,0.09627008438110352,0.17098116874694824,0.0006211042404174804,0.000317649940411053,0.000549936294555664,9.783074037771816e-05,0.0009920835494995118,0.00012570961605698933,0.0017577171325683593,0.00010974333386004137,0.004369330406188965,6.658814089011151e-05,0.0008361339569091797,2.5160560152131883e-05,0.000862288475036621,2.914174404895253e-05,0.0016745805740356445,2.3796766078804282e-05,0.0032147645950317385,3.751363870875782e-05,0.008509516716003418,5.072461030756275e-05
141.npy,1.50042724609375,28.27081555241859,0.9498735070228577,12.9357271194458,0.6312301158905029,0.09721016883850098,0.18032431602478027,0.0005704641342163086,4.599267423389522e-05,0.0005172252655029297,0.00010336814501499268,0.0009216070175170898,2.961255692386397e-05,0.001878070831298828,5.656621351394906e-05,0.004490303993225098,8.697613354220808e-05,0.0009975433349609375,4.698721516065602e-06,0.0008530378341674805,2.1098481675388042e-05,0.0016871213912963868,2.523051025192724e-05,0.0036067724227905273,3.207034766583632e-05,0.00879809856414795,2.0806840076081023e-05
142.npy,2.55816650390625,27.748089183735658,0.9891814589500427,22.00942039489746,0.2348235845565796,0.13490605354309082,0.28646159172058105,0.0006921052932739258,4.21262690810711e-05,0.0007371902465820312,0.00010895327345706707,0.0013128757476806641,5.607270454627021e-05,0.0025287151336669924,8.938387254619862e-05,0.006496047973632813,0.00011210989198408171,0.001231813430786133,7.544883921172517e-06,0.0014484167098999024,3.3180029330193646e-05,0.0028624534606933594,4.8905572899937797e-05,0.005374288558959961,6.623577085996597e-05,0.01462538242340088,0.00014070906453520345
