Encoded_file,bpp,psnr,ssim,sqnr,mape_phase,enc_time,dec_time,enc1_m,enc1_s,enc2_m,enc2_s,enc3_m,enc3_s,enc4_m,enc4_s,enc5_m,enc5_s,dec1_m,dec1_s,dec2_m,dec2_s,dec3_m,dec3_s,dec4_m,dec4_s,dec5_m,dec5_s
110.npy,1.828857421875,27.811987255171296,0.9777097105979919,18.0225772857666,0.3519893288612366,0.9166257381439209,0.6127970218658447,0.018615913391113282,0.00011233380739637417,0.01869199275970459,4.365215003822496e-05,0.019263386726379395,3.359388847492771e-05,0.02038390636444092,0.0001082241809295222,0.005950045585632324,4.437110679311278e-05,0.010431933403015136,0.00012068653567893153,0.010429811477661134,4.725343162038276e-05,0.01073923110961914,1.936634068120164e-05,0.01140921115875244,1.8803065310332842e-05,0.012265157699584962,0.00012417757898351635
111.npy,1.683349609375,28.009434813612202,0.9767623543739319,17.20679473876953,0.38418129086494446,0.91322922706604,0.6028592586517334,0.018551278114318847,6.653604744873505e-05,0.018714332580566408,0.00015456388708551665,0.019210958480834962,8.18853946470697e-05,0.02031548023223877,3.185794160817901e-05,0.005763626098632813,3.70369584199621e-05,0.010386109352111816,2.6789221227434298e-05,0.010413122177124024,1.7479448007305285e-05,0.010731649398803712,1.24543987269807e-05,0.011458849906921387,0.00010845558436878527,0.011385059356689453,6.291280392494511e-05
112.npy,1.34527587890625,28.39696605312443,0.9637733101844788,14.502838134765625,0.49716758728027344,0.9060394763946533,0.5792942047119141,0.018566346168518065,9.818593801784528e-05,0.018724942207336427,0.00011977867759822156,0.01921358108520508,0.00010069905542911658,0.020367741584777832,0.00014811621584768478,0.005057239532470703,5.450461476095674e-05,0.01035292148590088,5.97622742110574e-05,0.010419297218322753,7.589684273306841e-05,0.010700082778930664,2.515247081878843e-05,0.011322689056396485,1.3998155584226909e-05,0.009443211555480956,3.8022800348901644e-05
113.npy,1.8341064453125,28.276282681920783,0.9775292277336121,18.800077438354492,0.35848337411880493,0.914832592010498,0.6115257740020752,0.018580937385559083,5.540372254423771e-05,0.01868157386779785,4.4281821010087774e-05,0.019241762161254884,3.7828667154904405e-05,0.020357584953308104,0.0001349215120738846,0.00584254264831543,3.710335468762019e-05,0.010396337509155274,7.419348678612101e-05,0.010406780242919921,2.002085859053301e-05,0.01076676845550537,8.832811162944545e-05,0.011443257331848145,6.438001400389603e-05,0.012162137031555175,2.3426745588141725e-05
114.npy,0.92303466796875,29.339832556854233,0.9381565451622009,10.274385452270508,0.8105157017707825,0.8864407539367676,0.5496690273284912,0.018556666374206544,3.9132914661597856e-05,0.01862053871154785,4.8902643791926745e-05,0.019139409065246582,5.5914036796064114e-05,0.020179009437561034,6.713398546557569e-05,0.003639507293701172,4.9354120131140484e-05,0.010307812690734863,2.364613543880161e-05,0.01038517951965332,2.572981669497995e-05,0.010670733451843262,1.954801185246429e-05,0.011267352104187011,1.5125606125546464e-05,0.006903338432312012,1.788935484081351e-05
115.npy,1.55743408203125,28.292142336497086,0.961401641368866,15.814419746398926,0.4972204864025116,0.910125732421875,0.5951118469238281,0.018573856353759764,9.416074277543409e-05,0.01882615089416504,0.00022605936912643786,0.019255304336547853,3.987656044531671e-05,0.020340490341186523,0.00016205501464074826,0.005275821685791016,4.466493215832896e-05,0.010367178916931152,2.0385123133004334e-05,0.010443520545959473,3.8612483271175115e-05,0.010733771324157714,2.747861784242151e-05,0.011382079124450684,1.665843084154057e-05,0.010694503784179688,5.3394691137299386e-05
116.npy,1.4920654296875,28.094579841793443,0.9539536237716675,14.909687995910645,0.5029902458190918,0.9091718196868896,0.5906128883361816,0.01856575012207031,3.591793104890799e-05,0.01871936321258545,0.00010701489299579904,0.019301462173461913,0.000111201901324269,0.02032926082611084,0.00011207318946029138,0.00526132583618164,4.5477642451384144e-05,0.01036677360534668,2.747368368861154e-05,0.010425162315368653,2.7792704414107245e-05,0.010715174674987792,8.379353161853168e-06,0.011359095573425293,2.4869755007068785e-05,0.010384464263916015,8.830743521562591e-05
117.npy,1.19500732421875,28.426778646895137,0.9425323605537415,12.840349197387695,0.5759978294372559,0.899489164352417,0.5702807903289795,0.01849973201751709,2.7242439663467228e-05,0.01865389347076416,0.00013196818115368523,0.019284963607788086,0.00012935771276331238,0.02028038501739502,0.00010902511449419533,0.00460355281829834,4.5295018674171665e-05,0.010308957099914551,2.154081185528301e-05,0.01037898063659668,3.10799811423046e-05,0.010751628875732422,0.0002015584294092711,0.011325883865356445,1.4078329416060378e-05,0.008602380752563477,4.826913528281371e-05
118.npy,1.3836669921875,28.33215020211886,0.9784283638000488,14.72430419921875,0.5224049091339111,0.9056582450866699,0.5806400775909424,0.01853351593017578,3.175549315532278e-05,0.01870400905609131,4.601615078537013e-05,0.01922590732574463,0.00010398680650074347,0.020305824279785157,5.5829445803350477e-05,0.0051238775253295895,4.686213454511903e-05,0.010310673713684082,2.3472657232575205e-05,0.010381674766540528,2.185414196842801e-05,0.0107069730758667,1.3187392619352192e-05,0.01135711669921875,2.2801044606863864e-05,0.009613347053527833,2.7727178721298795e-05
119.npy,1.86029052734375,27.27548299181322,0.9785242080688477,17.720298767089844,0.39235544204711914,0.917656421661377,0.6151301860809326,0.01861424446105957,7.429956883937498e-05,0.018742871284484864,9.236195742422777e-05,0.019256067276000977,3.0483808310576336e-05,0.02043468952178955,0.00018934785819795378,0.005902767181396484,5.622363052045688e-05,0.010393810272216798,2.3970922179999863e-05,0.010441136360168458,1.9887039485558087e-05,0.010756087303161622,1.882572485583369e-05,0.01140735149383545,1.2646729190366452e-05,0.012478351593017578,0.00014818991125037267
