Encoded_file,bpp,psnr,ssim,sqnr,mape_phase,enc_time,dec_time,enc1_m,enc1_s,enc2_m,enc2_s,enc3_m,enc3_s,enc4_m,enc4_s,enc5_m,enc5_s,dec1_m,dec1_s,dec2_m,dec2_s,dec3_m,dec3_s,dec4_m,dec4_s,dec5_m,dec5_s
0.npy,1.236328125,28.365584477368323,0.9756945371627808,15.780194282531738,0.465691477060318,0.972522497177124,0.5518527030944824,0.018631911277770995,9.505180641383708e-05,0.018833327293395995,0.00011075861023981541,0.001185154914855957,1.2689357122124912e-05,0.02037045955657959,4.757504597395129e-05,0.024576449394226076,4.5189655215350174e-05,0.010303735733032227,2.030397032469571e-05,0.010452651977539062,1.445579642056628e-05,0.0020986557006835937,9.667101651680446e-06,0.011445879936218262,2.015962672417761e-05,0.014066505432128906,0.0003597132092966647
1.npy,0.929931640625,28.16007298882568,0.9383142590522766,11.94868278503418,0.6843277215957642,0.9200994968414307,0.5284137725830078,0.01859276294708252,0.00019095792393121851,0.018891191482543944,0.000313194656821366,0.0009781122207641602,8.729669495218147e-06,0.020351123809814454,0.00018547499949363923,0.024329614639282227,8.053762662879923e-05,0.010268163681030274,1.1421120954837483e-05,0.010431408882141113,4.5373160353014545e-05,0.0016953468322753907,8.40897968400987e-06,0.01139988899230957,5.4653755455613824e-05,0.01381385326385498,4.9825746907250836e-05
10.npy,1.15521240234375,28.290109262011747,0.9609957933425903,14.853842735290527,0.497934490442276,0.922771692276001,0.5331108570098877,0.018534326553344728,5.57438953771096e-05,0.01878964900970459,0.00020533228293209186,0.0011541366577148438,9.5175311168301e-06,0.020339393615722658,7.737821265994902e-05,0.02457118034362793,0.00029140679010641884,0.010257625579833984,1.2763390752776396e-05,0.010434889793395996,2.669978336693185e-05,0.001995754241943359,2.6074927790070104e-05,0.011402225494384766,1.896145822534135e-05,0.013932490348815918,0.000188535781936915
100.npy,0.576171875,29.190970093638803,0.9089962244033813,8.490302085876465,0.952183723449707,0.9110448360443115,0.5194575786590576,0.018529534339904785,4.1322314431969165e-05,0.01864464282989502,7.389584148783393e-05,0.0007749795913696289,1.3217187182376523e-05,0.020272350311279295,0.0002516243117443241,0.024093818664550782,4.557810006899168e-05,0.010248422622680664,2.011749918864621e-05,0.0103912353515625,1.322137971925611e-05,0.0013052463531494141,9.791546557484841e-06,0.011275792121887207,1.2884952659306644e-05,0.013550043106079102,1.7833008471894935e-05
101.npy,1.13983154296875,28.43081660571562,0.9544588923454285,14.424687385559082,0.6419401168823242,0.9208681583404541,0.5349721908569336,0.018526768684387206,4.9916726036994415e-05,0.018715763092041017,6.39364841365571e-05,0.0010615348815917968,1.0733709288211607e-05,0.02038443088531494,9.316452707085254e-05,0.024480772018432618,4.58870979007892e-05,0.010292840003967286,6.35950488606957e-05,0.010431480407714844,4.158744508288758e-05,0.002005171775817871,1.58916490569414e-05,0.011532020568847657,0.00029756109265519196,0.013927674293518067,9.64570649812038e-05
102.npy,0.6884765625,28.779554567698188,0.9250174164772034,9.517679214477539,0.8616262674331665,0.9152688980102539,0.5240662097930908,0.018551969528198244,4.967389159002972e-05,0.01870009899139404,5.79681276380768e-05,0.0008348226547241211,4.098095667798121e-06,0.02024209499359131,4.742339721432339e-05,0.024379324913024903,0.0002803992052952468,0.010274744033813477,1.4219904476065256e-05,0.010445094108581543,6.442681025223775e-05,0.0014024972915649414,1.0136154962310286e-05,0.011317062377929687,1.1502454868577503e-05,0.013779330253601074,0.0002834170019922636
103.npy,1.05133056640625,28.39631631558085,0.935374915599823,13.409228324890137,0.6459793448448181,0.9232475757598877,0.5321774482727051,0.018615579605102538,5.863169997063664e-05,0.018865394592285156,0.00037530978217712455,0.001066446304321289,2.4999640431230443e-05,0.02039029598236084,0.00016157535636027146,0.024503207206726073,5.1848279437923785e-05,0.01028900146484375,2.1907489139306216e-05,0.0104278564453125,2.308507514045821e-05,0.001928853988647461,1.2144753168478567e-05,0.011414051055908203,1.5948046693899517e-05,0.013846182823181152,2.6980820506551485e-05
104.npy,1.44244384765625,27.99817372905471,0.9788905382156372,17.672433853149414,0.3889753520488739,0.9253761768341064,0.5398528575897217,0.018564248085021974,5.608458944581477e-05,0.018743729591369628,5.818619466255496e-05,0.0012623071670532227,9.200764182308898e-06,0.020347118377685547,5.90034684928056e-05,0.02462613582611084,7.100209763131628e-05,0.01036834716796875,0.000181417301275964,0.01042780876159668,1.6619057653719372e-05,0.0023736000061035157,3.622836013215706e-05,0.011454486846923828,1.3903381024586005e-05,0.014006710052490235,4.8382314625037786e-05
105.npy,0.93157958984375,28.5350230151588,0.953984260559082,12.00554084777832,0.7148732542991638,0.9190042018890381,0.5289254188537598,0.018531274795532227,4.849961344974615e-05,0.01868278980255127,4.417350692123574e-05,0.0010076522827148437,1.4047366940824298e-05,0.020426416397094728,0.00022132126379041954,0.02440505027770996,5.996649577472902e-05,0.010286903381347657,2.6216982229732327e-05,0.0104203462600708,2.063566173588292e-05,0.0017111063003540038,8.429673154026051e-06,0.011388492584228516,2.0250932224873773e-05,0.013821053504943847,3.755498288963813e-05
106.npy,1.60028076171875,27.503599686384284,0.9771479368209839,19.08251190185547,0.3126054108142853,0.929046630859375,0.5426537990570068,0.018625092506408692,3.368611539594209e-05,0.018796682357788086,4.71159994636101e-05,0.0013330221176147462,1.0361996209803962e-05,0.020477032661437987,9.981560887932016e-05,0.024754667282104494,6.350561598098768e-05,0.010287094116210937,1.5327848678100175e-05,0.010439610481262207,2.8811866784076893e-05,0.00257415771484375,3.088340687185459e-05,0.011521673202514649,0.00018837150627568338,0.014052891731262207,3.4983968185902104e-05
