Encoded_file,bpp,psnr,ssim,sqnr,mape_phase,enc_time,dec_time,enc1_m,enc1_s,enc2_m,enc2_s,enc3_m,enc3_s,enc4_m,enc4_s,enc5_m,enc5_s,dec1_m,dec1_s,dec2_m,dec2_s,dec3_m,dec3_s,dec4_m,dec4_s,dec5_m,dec5_s
0.npy,1.301513671875,28.357481173350013,0.9754059314727783,15.767905235290527,0.4687712788581848,0.9756367206573486,0.5657236576080322,0.018733406066894533,7.92445543340242e-05,0.018921041488647462,6.604445965663649e-05,0.019489336013793945,0.0002189835076657223,0.00215296745300293,2.1439332542211086e-05,0.024700188636779787,7.68768461951791e-05,0.010386085510253907,1.2657399632391155e-05,0.01054532527923584,8.222261795763176e-05,0.010824298858642578,1.1899547475388599e-05,0.0038833856582641602,2.5199039253868623e-05,0.014066386222839355,3.671182411191177e-05
1.npy,1.00079345703125,28.198946951081375,0.9392719864845276,12.002270698547363,0.6859476566314697,0.9236335754394531,0.5462408065795898,0.018689632415771484,0.00010668223082988471,0.018886303901672362,6.497336732096057e-05,0.019437956809997558,9.412130483697978e-05,0.0018884897232055663,2.61927414911567e-05,0.02450594902038574,0.00015567233260192602,0.010418009757995606,6.167562385426722e-05,0.010598707199096679,0.0001832591593976792,0.010821151733398437,2.118917540814705e-05,0.003425788879394531,2.262661403248394e-05,0.013951683044433593,3.828310518002644e-05
10.npy,1.2183837890625,28.349898443582433,0.9610466361045837,14.91358470916748,0.49683892726898193,0.9279489517211914,0.5486974716186523,0.01874234676361084,7.353599315643945e-05,0.018846416473388673,6.890298585990524e-05,0.01940796375274658,8.955526450819656e-05,0.0020512104034423827,1.8858653403180352e-05,0.024865937232971192,0.0002654182246979545,0.010374164581298828,2.271547323090261e-05,0.010533404350280762,3.499300114094164e-05,0.010850358009338378,6.320719352728694e-05,0.0036577939987182616,3.22037138692391e-05,0.014006567001342774,3.579484774032993e-05
100.npy,0.62603759765625,29.226926776850433,0.9099149107933044,8.537988662719727,0.9587165117263794,0.9101896286010742,0.5312659740447998,0.01861889362335205,7.62543016492456e-05,0.018871545791625977,0.00012532261188809803,0.01936657428741455,5.323220581577484e-05,0.0011978626251220703,1.0672420951992695e-05,0.02423856258392334,7.331830297229056e-05,0.01037285327911377,4.181993046381327e-05,0.010615658760070801,0.00023535218171083307,0.010863280296325684,0.00014921009006139195,0.0022293806076049806,2.7734763044641553e-05,0.013801121711730957,0.00011904411555339675
101.npy,1.2161865234375,28.51787154921449,0.9541484713554382,14.512351989746094,0.6350114345550537,0.9289522171020508,0.5522027015686035,0.018741559982299805,8.567012232119077e-05,0.018828225135803223,6.808810945494728e-05,0.019484305381774904,0.0001057993801485815,0.001992034912109375,1.6812753479851884e-05,0.02489914894104004,0.0004858991138089334,0.010395121574401856,2.1601841647098836e-05,0.010609269142150879,0.00027085635518266283,0.01085193157196045,3.728260572757123e-05,0.00386810302734375,2.6887866007537686e-05,0.014032196998596192,2.98196837400664e-05
102.npy,0.7530517578125,28.880893767197648,0.9242528676986694,9.616594314575195,0.8536772131919861,0.9210164546966553,0.5352663993835449,0.018786406517028807,0.00023986272815778068,0.018953728675842284,0.00035234836419865484,0.019392991065979005,7.30868216877145e-05,0.0015830039978027345,2.3497768798320553e-05,0.024573850631713866,0.0002964248481172481,0.010362982749938965,1.6747186952744326e-05,0.010492444038391113,1.5977336060528353e-05,0.010776329040527343,1.949086101725108e-05,0.0027907371520996095,9.165202161204502e-06,0.013781857490539551,1.7935686339007864e-05
103.npy,1.12945556640625,28.459582241629484,0.9354044795036316,13.482876777648926,0.6479626297950745,0.9249413013458252,0.5488653182983398,0.018708062171936036,5.743701507020653e-05,0.018901681900024413,5.059500659811269e-05,0.019400191307067872,7.183825572785396e-05,0.0019643306732177734,1.7364992610790663e-05,0.02465643882751465,4.1834573736021596e-05,0.010387277603149414,3.3514766881332964e-05,0.010511541366577148,2.166389339936683e-05,0.010875129699707031,0.00019342249119166645,0.003708934783935547,2.453817174040783e-05,0.013966012001037597,2.540339611306271e-05
104.npy,1.52081298828125,28.019858229947573,0.9792627096176147,17.678855895996094,0.38810911774635315,0.9316949844360352,0.5680410861968994,0.01870412826538086,3.5573266445834376e-05,0.01891179084777832,0.00019078426317407476,0.01943252086639404,3.1724806091974654e-05,0.002351832389831543,2.7184538246510814e-05,0.024841904640197754,6.925222539943061e-05,0.010422062873840333,3.550452920086731e-05,0.010564923286437988,7.415256686576782e-05,0.010904026031494141,7.896132509892749e-05,0.004999113082885742,1.7960943655111867e-05,0.014183115959167481,6.297564446912352e-05
105.npy,0.99407958984375,28.583738518342972,0.9546017646789551,12.054357528686523,0.71175616979599,0.9244105815887451,0.5446944236755371,0.0187833309173584,7.09967134736763e-05,0.01889653205871582,3.9043151638328764e-05,0.01944737434387207,5.8522199366379294e-05,0.001800870895385742,2.794123343266428e-05,0.02467069625854492,9.083336097415718e-05,0.01040337085723877,1.6817705871834418e-05,0.01052546501159668,2.11207105432577e-05,0.010831046104431152,2.307962040188374e-05,0.0032489538192749024,2.4506704665043776e-05,0.014054369926452637,0.00018049675479837548
106.npy,1.6824951171875,27.505753104818357,0.9765797257423401,19.047805786132812,0.30696970224380493,0.9356503486633301,0.583582878112793,0.01877329349517822,3.6515181154666705e-05,0.01890747547149658,3.229547528282577e-05,0.0194704532623291,5.096896302073551e-05,0.002471184730529785,3.073111903040893e-05,0.02495729923248291,6.20809430046982e-05,0.010808062553405762,0.0003158481304481308,0.011038684844970703,0.0004726138388075125,0.011242389678955078,0.00030962843587400323,0.004934167861938477,4.04735042933491e-05,0.014723706245422363,0.00036968248856222125
107.npy,0.89569091796875,28.485453223503157,0.922907829284668,11.0782470703125,0.7328040599822998,0.9259417057037354,0.5410139560699463,0.018800950050354003,0.000187892158034058,0.018905234336853028,6.709490661592466e-05,0.01949028968811035,0.00023468878613043103,0.0017303228378295898,1.9880521459713808e-05,0.02463200092315674,5.002945036546542e-05,0.010390257835388184,3.383972750396266e-05,0.010520029067993163,1.4956961106182018e-05,0.010812211036682128,9.378703256815569e-06,0.003067493438720703,2.078266185723002e-05,0.013937807083129883,3.142664377682971e-05
108.npy,1.36187744140625,28.123989599731523,0.9693394303321838,16.334291458129883,0.4101044237613678,0.9335787296295166,0.5629456043243408,0.01873354911804199,5.045680728620612e-05,0.019008183479309083,0.0003109683107930277,0.019449758529663085,0.0001017791461281134,0.0022296905517578125,3.425719077433125e-05,0.0249558687210083,0.0002849654269864287,0.010576224327087403,0.00025942644182690226,0.010663509368896484,0.00023455137056678277,0.010981273651123048,0.0002120920489828972,0.004053688049316407,2.0211990411773143e-05,0.014262747764587403,0.00013104280028808883
109.npy,1.55712890625,27.958690003752483,0.9732974171638489,18.048315048217773,0.3531983196735382,0.9414682388305664,0.567136287689209,0.01899540424346924,0.0003259998156898392,0.019077205657958986,0.0003039289537407331,0.019612455368041994,0.00025251429807944916,0.0023579835891723634,2.3553885354764965e-05,0.025118374824523927,0.0003296204664557246,0.010496282577514648,0.00013949537534023907,0.010607695579528809,0.00011573071874303866,0.011003994941711425,0.0002519661293586303,0.004642748832702636,0.0001483237775521836,0.014421772956848145,0.0002792977552433545
